"CELL30M","X","Y","RASTERVALU","GT90PCT","ISO3"
"76697","8.75","36.75","2439","1","TUN"
"76698","9.25","36.75","3469","1","TUN"
"76699","9.75","36.75","3537","1","TUN"
"76700","10.25","36.75","2564","1","TUN"
"76701","10.75","36.75","1978","1","TUN"
"76709","14.75","36.75","1016","1","ITA"
"76738","29.25","36.75","893","1","TUR"
"76739","29.75","36.75","1184","1","TUR"
"76740","30.25","36.75","1184","1","TUR"
"76745","32.75","36.75","971","1","TUR"
"76746","33.25","36.75","2266","1","TUR"
"76747","33.75","36.75","1162","1","TUR"
"76750","35.25","36.75","2208","1","TUR"
"76752","36.25","36.75","1956","1","TUR"
"76753","36.75","36.75","2337","1","SYR"
"76754","37.25","36.75","3215","1","TUR"
"76755","37.75","36.75","3215","1","SYR"
"76756","38.25","36.75","2750","1","SYR"
"76757","38.75","36.75","2571","1","TUR"
"76758","39.25","36.75","2414","1","TUR"
"76759","39.75","36.75","2013","1","SYR"
"76760","40.25","36.75","2499","1","SYR"
"76761","40.75","36.75","3159","1","SYR"
"76762","41.25","36.75","2612","1","SYR"
"76763","41.75","36.75","2144","1","SYR"
"76764","42.25","36.75","3224","1","IRQ"
"76765","42.75","36.75","2794","1","IRQ"
"76766","43.25","36.75","3242","1","IRQ"
"76767","43.75","36.75","2917","1","IRQ"
"76768","44.25","36.75","2356","1","IRQ"
"76769","44.75","36.75","1068","1","IRQ"
"76770","45.25","36.75","1068","1","IRN"
"76771","45.75","36.75","1117","1","IRN"
"76772","46.25","36.75","1130","1","IRN"
"76777","48.75","36.75","924","1","IRN"
"76780","50.25","36.75","950","1","IRN"
"76786","53.25","36.75","1576","1","IRN"
"76787","53.75","36.75","1036","1","IRN"
"76788","54.25","36.75","1633","1","IRN"
"76789","54.75","36.75","1054","1","IRN"
"76797","58.75","36.75","833","1","IRN"
"76798","59.25","36.75","1177","1","IRN"
"76813","66.75","36.75","1402","1","AFG"
"76817","68.75","36.75","1000","1","AFG"
"76818","69.25","36.75","1609","1","AFG"
"76819","69.75","36.75","1073","1","AFG"
"76842","81.25","36.75","740","1","CHN"
"76882","101.25","36.75","1049","1","CHN"
"76883","101.75","36.75","1562","1","CHN"
"76895","107.75","36.75","1403","1","CHN"
"76896","108.25","36.75","2106","1","CHN"
"76897","108.75","36.75","2571","1","CHN"
"76898","109.25","36.75","3159","1","CHN"
"76899","109.75","36.75","3329","1","CHN"
"76900","110.25","36.75","1914","1","CHN"
"76901","110.75","36.75","2576","1","CHN"
"76902","111.25","36.75","2859","1","CHN"
"76903","111.75","36.75","1872","1","CHN"
"76904","112.25","36.75","2554","1","CHN"
"76905","112.75","36.75","2554","1","CHN"
"76906","113.25","36.75","3470","1","CHN"
"76907","113.75","36.75","3171","1","CHN"
"76908","114.25","36.75","3539","1","CHN"
"76909","114.75","36.75","3596","1","CHN"
"76910","115.25","36.75","3600","1","CHN"
"76911","115.75","36.75","3600","1","CHN"
"76912","116.25","36.75","3600","1","CHN"
"76913","116.75","36.75","3481","1","CHN"
"76914","117.25","36.75","3577","1","CHN"
"76915","117.75","36.75","3533","1","CHN"
"76916","118.25","36.75","3586","1","CHN"
"76917","118.75","36.75","3597","1","CHN"
"76918","119.25","36.75","3599","1","CHN"
"76919","119.75","36.75","3600","1","CHN"
"76920","120.25","36.75","3600","1","CHN"
"76921","120.75","36.75","3532","1","CHN"
"76922","121.25","36.75","2423","1","CHN"
"76932","126.25","36.75","1597","1","KOR"
"76933","126.75","36.75","1906","1","KOR"
"76934","127.25","36.75","1624","1","KOR"
"76935","127.75","36.75","1624","1","KOR"
"76937","128.75","36.75","1110","1","KOR"
"76938","129.25","36.75","1068","1","KOR"
"76954","137.25","36.75","1772","1","JPN"
"76955","137.75","36.75","859","1","JPN"
"76959","139.75","36.75","1391","1","JPN"
"77157","-121.25","36.25","1905","1","USA"
"77158","-120.75","36.25","1285","1","USA"
"77159","-120.25","36.25","2928","1","USA"
"77160","-119.75","36.25","2928","1","USA"
"77161","-119.25","36.25","3518","1","USA"
"77162","-118.75","36.25","2216","1","USA"
"77194","-102.75","36.25","1559","1","USA"
"77195","-102.25","36.25","2462","1","USA"
"77196","-101.75","36.25","2308","1","USA"
"77197","-101.25","36.25","1759","1","USA"
"77201","-99.25","36.25","1286","1","USA"
"77202","-98.75","36.25","1562","1","USA"
"77203","-98.25","36.25","2862","1","USA"
"77204","-97.75","36.25","2840","1","USA"
"77205","-97.25","36.25","2840","1","USA"
"77206","-96.75","36.25","3316","1","USA"
"77207","-96.25","36.25","3125","1","USA"
"77208","-95.75","36.25","2928","1","USA"
"77209","-95.25","36.25","2041","1","USA"
"77210","-94.75","36.25","1049","1","USA"
"77211","-94.25","36.25","2413","1","USA"
"77212","-93.75","36.25","1570","1","USA"
"77213","-93.25","36.25","1389","1","USA"
"77214","-92.75","36.25","1199","1","USA"
"77215","-92.25","36.25","716","1","USA"
"77216","-91.75","36.25","1558","1","USA"
"77217","-91.25","36.25","3050","1","USA"
"77218","-90.75","36.25","3493","1","USA"
"77219","-90.25","36.25","3595","1","USA"
"77220","-89.75","36.25","3595","1","USA"
"77221","-89.25","36.25","3407","1","USA"
"77222","-88.75","36.25","3406","1","USA"
"77223","-88.25","36.25","2364","1","USA"
"77224","-87.75","36.25","1053","1","USA"
"77225","-87.25","36.25","1980","1","USA"
"77226","-86.75","36.25","2176","1","USA"
"77227","-86.25","36.25","2680","1","USA"
"77228","-85.75","36.25","1739","1","USA"
"77229","-85.25","36.25","714","1","USA"
"77231","-84.25","36.25","883","1","USA"
"77232","-83.75","36.25","2039","1","USA"
"77233","-83.25","36.25","2065","1","USA"
"77234","-82.75","36.25","1271","1","USA"
"77235","-82.25","36.25","1271","1","USA"
"77238","-80.75","36.25","1679","1","USA"
"77239","-80.25","36.25","1409","1","USA"
"77240","-79.75","36.25","1549","1","USA"
"77241","-79.25","36.25","931","1","USA"
"77242","-78.75","36.25","902","1","USA"
"77243","-78.25","36.25","1385","1","USA"
"77244","-77.75","36.25","2404","1","USA"
"77245","-77.25","36.25","1346","1","USA"
"77246","-76.75","36.25","1782","1","USA"
"77247","-76.25","36.25","1214","1","USA"
"77388","-5.75","36.25","1363","1","ESP"
"77401","0.75","36.25","1220","1","DZA"
"77402","1.25","36.25","1844","1","DZA"
"77403","1.75","36.25","2475","1","DZA"
"77404","2.25","36.25","2499","1","DZA"
"77405","2.75","36.25","2545","1","DZA"
"77406","3.25","36.25","1415","1","DZA"
"77407","3.75","36.25","1837","1","DZA"
"77408","4.25","36.25","1815","1","DZA"
"77409","4.75","36.25","907","1","DZA"
"77410","5.25","36.25","2048","1","DZA"
"77411","5.75","36.25","2015","1","DZA"
"77412","6.25","36.25","2313","1","DZA"
"77413","6.75","36.25","3188","1","DZA"
"77414","7.25","36.25","3243","1","DZA"
"77415","7.75","36.25","3243","1","DZA"
"77416","8.25","36.25","2029","1","DZA"
"77417","8.75","36.25","2320","1","TUN"
"77418","9.25","36.25","3301","1","TUN"
"77419","9.75","36.25","2674","1","TUN"
"77420","10.25","36.25","1576","1","TUN"
"77472","36.25","36.25","3215","1","TUR"
"77473","36.75","36.25","2766","1","SYR"
"77474","37.25","36.25","2247","1","SYR"
"77475","37.75","36.25","2247","1","SYR"
"77476","38.25","36.25","1926","1","SYR"
"77477","38.75","36.25","841","1","SYR"
"77478","39.25","36.25","1830","1","SYR"
"77481","40.75","36.25","1138","1","SYR"
"77485","42.75","36.25","1050","1","IRQ"
"77486","43.25","36.25","2012","1","IRQ"
"77487","43.75","36.25","2257","1","IRQ"
"77488","44.25","36.25","1557","1","IRQ"
"77489","44.75","36.25","2241","1","IRQ"
"77490","45.25","36.25","2241","1","IRQ"
"77491","45.75","36.25","1911","1","IRN"
"77498","49.25","36.25","769","1","IRN"
"77499","49.75","36.25","2067","1","IRN"
"77500","50.25","36.25","1666","1","IRN"
"77501","50.75","36.25","988","1","IRN"
"77502","51.25","36.25","937","1","IRN"
"77503","51.75","36.25","897","1","IRN"
"77504","52.25","36.25","1104","1","IRN"
"77505","52.75","36.25","1104","1","IRN"
"77507","53.75","36.25","718","1","IRN"
"77537","68.75","36.25","1502","1","AFG"
"77599","99.75","36.25","805","1","CHN"
"77603","101.75","36.25","1033","1","CHN"
"77604","102.25","36.25","777","1","CHN"
"77605","102.75","36.25","1011","1","CHN"
"77612","106.25","36.25","1769","1","CHN"
"77614","107.25","36.25","2106","1","CHN"
"77615","107.75","36.25","3196","1","CHN"
"77616","108.25","36.25","2600","1","CHN"
"77617","108.75","36.25","780","1","CHN"
"77618","109.25","36.25","2322","1","CHN"
"77619","109.75","36.25","1380","1","CHN"
"77620","110.25","36.25","3055","1","CHN"
"77621","110.75","36.25","2400","1","CHN"
"77622","111.25","36.25","2868","1","CHN"
"77623","111.75","36.25","2792","1","CHN"
"77624","112.25","36.25","2482","1","CHN"
"77625","112.75","36.25","2482","1","CHN"
"77626","113.25","36.25","3593","1","CHN"
"77627","113.75","36.25","2965","1","CHN"
"77628","114.25","36.25","3566","1","CHN"
"77629","114.75","36.25","3600","1","CHN"
"77630","115.25","36.25","3600","1","CHN"
"77631","115.75","36.25","3600","1","CHN"
"77632","116.25","36.25","3597","1","CHN"
"77633","116.75","36.25","3600","1","CHN"
"77634","117.25","36.25","3587","1","CHN"
"77635","117.75","36.25","3570","1","CHN"
"77636","118.25","36.25","3587","1","CHN"
"77637","118.75","36.25","3600","1","CHN"
"77638","119.25","36.25","3599","1","CHN"
"77639","119.75","36.25","3062","1","CHN"
"77640","120.25","36.25","3062","1","CHN"
"77653","126.75","36.25","2464","1","KOR"
"77656","128.25","36.25","994","1","KOR"
"77657","128.75","36.25","1348","1","KOR"
"77658","129.25","36.25","1054","1","KOR"
"77673","136.75","36.25","821","1","JPN"
"77678","139.25","36.25","1507","1","JPN"
"77679","139.75","36.25","2119","1","JPN"
"77680","140.25","36.25","1748","1","JPN"
"77878","-120.75","35.75","1174","1","USA"
"77879","-120.25","35.75","1650","1","USA"
"77880","-119.75","35.75","1650","1","USA"
"77881","-119.25","35.75","2819","1","USA"
"77882","-118.75","35.75","1731","1","USA"
"77911","-104.25","35.75","1058","1","USA"
"77921","-99.25","35.75","1663","1","USA"
"77922","-98.75","35.75","2368","1","USA"
"77923","-98.25","35.75","2799","1","USA"
"77924","-97.75","35.75","2543","1","USA"
"77925","-97.25","35.75","2543","1","USA"
"77926","-96.75","35.75","3540","1","USA"
"77927","-96.25","35.75","2894","1","USA"
"77928","-95.75","35.75","2911","1","USA"
"77929","-95.25","35.75","2014","1","USA"
"77930","-94.75","35.75","803","1","USA"
"77931","-94.25","35.75","1083","1","USA"
"77932","-93.75","35.75","1123","1","USA"
"77934","-92.75","35.75","803","1","USA"
"77935","-92.25","35.75","1253","1","USA"
"77936","-91.75","35.75","2496","1","USA"
"77937","-91.25","35.75","3599","1","USA"
"77938","-90.75","35.75","3471","1","USA"
"77939","-90.25","35.75","3414","1","USA"
"77940","-89.75","35.75","3414","1","USA"
"77941","-89.25","35.75","3464","1","USA"
"77942","-88.75","35.75","2611","1","USA"
"77943","-88.25","35.75","1796","1","USA"
"77945","-87.25","35.75","1815","1","USA"
"77946","-86.75","35.75","3063","1","USA"
"77947","-86.25","35.75","2503","1","USA"
"77948","-85.75","35.75","1400","1","USA"
"77949","-85.25","35.75","710","1","USA"
"77950","-84.75","35.75","1536","1","USA"
"77951","-84.25","35.75","786","1","USA"
"77957","-81.25","35.75","968","1","USA"
"77958","-80.75","35.75","1385","1","USA"
"77959","-80.25","35.75","1279","1","USA"
"77960","-79.75","35.75","847","1","USA"
"77962","-78.75","35.75","1737","1","USA"
"77963","-78.25","35.75","2857","1","USA"
"77964","-77.75","35.75","3306","1","USA"
"77965","-77.25","35.75","1641","1","USA"
"77966","-76.75","35.75","1421","1","USA"
"78108","-5.75","35.75","2264","1","MAR"
"78119","-0.25","35.75","1946","1","DZA"
"78120","0.25","35.75","1946","1","DZA"
"78121","0.75","35.75","1486","1","DZA"
"78122","1.25","35.75","1094","1","DZA"
"78123","1.75","35.75","1491","1","DZA"
"78129","4.75","35.75","722","1","DZA"
"78130","5.25","35.75","797","1","DZA"
"78131","5.75","35.75","1635","1","DZA"
"78133","6.75","35.75","1568","1","DZA"
"78134","7.25","35.75","1849","1","DZA"
"78135","7.75","35.75","1849","1","DZA"
"78136","8.25","35.75","905","1","DZA"
"78137","8.75","35.75","1193","1","TUN"
"78138","9.25","35.75","1640","1","TUN"
"78139","9.75","35.75","814","1","TUN"
"78192","36.25","35.75","3157","1","SYR"
"78193","36.75","35.75","2511","1","SYR"
"78200","40.25","35.75","714","1","SYR"
"78207","43.75","35.75","1961","1","IRQ"
"78209","44.75","35.75","1203","1","IRQ"
"78210","45.25","35.75","1203","1","IRQ"
"78211","45.75","35.75","2536","1","IRQ"
"78212","46.25","35.75","2146","1","IRQ"
"78221","50.75","35.75","886","1","IRN"
"78222","51.25","35.75","1370","1","IRN"
"78245","62.75","35.75","718","1","TKM"
"78321","100.75","35.75","1080","1","CHN"
"78322","101.25","35.75","779","1","CHN"
"78323","101.75","35.75","1241","1","CHN"
"78324","102.25","35.75","1201","1","CHN"
"78325","102.75","35.75","1124","1","CHN"
"78326","103.25","35.75","2171","1","CHN"
"78327","103.75","35.75","1915","1","CHN"
"78328","104.25","35.75","902","1","CHN"
"78329","104.75","35.75","1213","1","CHN"
"78330","105.25","35.75","1213","1","CHN"
"78331","105.75","35.75","2801","1","CHN"
"78332","106.25","35.75","2385","1","CHN"
"78333","106.75","35.75","1452","1","CHN"
"78334","107.25","35.75","2912","1","CHN"
"78335","107.75","35.75","3335","1","CHN"
"78336","108.25","35.75","2913","1","CHN"
"78338","109.25","35.75","2690","1","CHN"
"78339","109.75","35.75","2257","1","CHN"
"78340","110.25","35.75","1980","1","CHN"
"78341","110.75","35.75","3252","1","CHN"
"78342","111.25","35.75","3453","1","CHN"
"78343","111.75","35.75","1740","1","CHN"
"78344","112.25","35.75","3056","1","CHN"
"78345","112.75","35.75","3056","1","CHN"
"78346","113.25","35.75","3231","1","CHN"
"78347","113.75","35.75","2910","1","CHN"
"78348","114.25","35.75","3539","1","CHN"
"78349","114.75","35.75","3600","1","CHN"
"78350","115.25","35.75","3600","1","CHN"
"78351","115.75","35.75","3600","1","CHN"
"78352","116.25","35.75","3600","1","CHN"
"78353","116.75","35.75","3571","1","CHN"
"78354","117.25","35.75","3600","1","CHN"
"78355","117.75","35.75","3596","1","CHN"
"78356","118.25","35.75","3600","1","CHN"
"78357","118.75","35.75","3600","1","CHN"
"78358","119.25","35.75","3141","1","CHN"
"78359","119.75","35.75","854","1","CHN"
"78373","126.75","35.75","2161","1","KOR"
"78374","127.25","35.75","1101","1","KOR"
"78375","127.75","35.75","1101","1","KOR"
"78376","128.25","35.75","1331","1","KOR"
"78377","128.75","35.75","1973","1","KOR"
"78378","129.25","35.75","1264","1","KOR"
"78393","136.75","35.75","732","1","JPN"
"78398","139.25","35.75","879","1","JPN"
"78399","139.75","35.75","1117","1","JPN"
"78400","140.25","35.75","1787","1","JPN"
"78598","-120.75","35.25","1123","1","USA"
"78599","-120.25","35.25","961","1","USA"
"78600","-119.75","35.25","961","1","USA"
"78601","-119.25","35.25","715","1","USA"
"78602","-118.75","35.25","1898","1","USA"
"78635","-102.25","35.25","1476","1","USA"
"78641","-99.25","35.25","1742","1","USA"
"78642","-98.75","35.25","1488","1","USA"
"78643","-98.25","35.25","1564","1","USA"
"78644","-97.75","35.25","2596","1","USA"
"78645","-97.25","35.25","2596","1","USA"
"78646","-96.75","35.25","3348","1","USA"
"78647","-96.25","35.25","1892","1","USA"
"78648","-95.75","35.25","1189","1","USA"
"78650","-94.75","35.25","1311","1","USA"
"78651","-94.25","35.25","1620","1","USA"
"78652","-93.75","35.25","1030","1","USA"
"78653","-93.25","35.25","1028","1","USA"
"78654","-92.75","35.25","1951","1","USA"
"78655","-92.25","35.25","2300","1","USA"
"78656","-91.75","35.25","2923","1","USA"
"78657","-91.25","35.25","3500","1","USA"
"78658","-90.75","35.25","3463","1","USA"
"78659","-90.25","35.25","2810","1","USA"
"78660","-89.75","35.25","2810","1","USA"
"78661","-89.25","35.25","2899","1","USA"
"78662","-88.75","35.25","2206","1","USA"
"78663","-88.25","35.25","2127","1","USA"
"78664","-87.75","35.25","1232","1","USA"
"78665","-87.25","35.25","2793","1","USA"
"78666","-86.75","35.25","3105","1","USA"
"78667","-86.25","35.25","1689","1","USA"
"78669","-85.25","35.25","1080","1","USA"
"78676","-81.75","35.25","1009","1","USA"
"78679","-80.25","35.25","1674","1","USA"
"78681","-79.25","35.25","1255","1","USA"
"78682","-78.75","35.25","2030","1","USA"
"78683","-78.25","35.25","3013","1","USA"
"78684","-77.75","35.25","2079","1","USA"
"78686","-76.75","35.25","858","1","USA"
"78828","-5.75","35.25","3117","1","MAR"
"78829","-5.25","35.25","1874","1","MAR"
"78832","-3.75","35.25","842","1","MAR"
"78837","-1.25","35.25","2453","1","DZA"
"78838","-0.75","35.25","1808","1","DZA"
"78839","-0.25","35.25","929","1","DZA"
"78840","0.25","35.25","929","1","DZA"
"78841","0.75","35.25","782","1","DZA"
"78842","1.25","35.25","1252","1","DZA"
"78889","24.75","35.25","1203","1","GRC"
"78890","25.25","35.25","1753","1","GRC"
"78906","33.25","35.25","2380","1","CYP"
"78907","33.75","35.25","2462","1","CYP"
"78912","36.25","35.25","3286","1","SYR"
"78913","36.75","35.25","1437","1","SYR"
"78920","40.25","35.25","710","1","SYR"
"78921","40.75","35.25","960","1","SYR"
"78927","43.75","35.25","845","1","IRQ"
"78928","44.25","35.25","1135","1","IRQ"
"78931","45.75","35.25","1086","1","IRQ"
"78932","46.25","35.25","1424","1","IRN"
"78935","47.75","35.25","1221","1","IRN"
"78936","48.25","35.25","1073","1","IRN"
"78937","48.75","35.25","1566","1","IRN"
"78978","69.25","35.25","1038","1","AFG"
"78982","71.25","35.25","958","1","AFG"
"78983","71.75","35.25","1814","1","PAK"
"78984","72.25","35.25","1729","1","PAK"
"79043","101.75","35.25","1044","1","CHN"
"79047","103.75","35.25","1107","1","CHN"
"79048","104.25","35.25","1547","1","CHN"
"79051","105.75","35.25","2075","1","CHN"
"79052","106.25","35.25","2713","1","CHN"
"79053","106.75","35.25","1971","1","CHN"
"79054","107.25","35.25","3240","1","CHN"
"79055","107.75","35.25","3257","1","CHN"
"79056","108.25","35.25","3403","1","CHN"
"79057","108.75","35.25","2279","1","CHN"
"79058","109.25","35.25","3453","1","CHN"
"79059","109.75","35.25","3537","1","CHN"
"79060","110.25","35.25","3590","1","CHN"
"79061","110.75","35.25","3435","1","CHN"
"79062","111.25","35.25","2441","1","CHN"
"79063","111.75","35.25","3246","1","CHN"
"79064","112.25","35.25","3217","1","CHN"
"79065","112.75","35.25","3217","1","CHN"
"79066","113.25","35.25","3545","1","CHN"
"79067","113.75","35.25","3580","1","CHN"
"79068","114.25","35.25","3600","1","CHN"
"79069","114.75","35.25","3600","1","CHN"
"79070","115.25","35.25","3600","1","CHN"
"79071","115.75","35.25","3600","1","CHN"
"79072","116.25","35.25","3600","1","CHN"
"79073","116.75","35.25","3277","1","CHN"
"79074","117.25","35.25","3600","1","CHN"
"79075","117.75","35.25","3600","1","CHN"
"79076","118.25","35.25","3574","1","CHN"
"79077","118.75","35.25","3540","1","CHN"
"79078","119.25","35.25","756","1","CHN"
"79093","126.75","35.25","1609","1","KOR"
"79094","127.25","35.25","1081","1","KOR"
"79095","127.75","35.25","1081","1","KOR"
"79096","128.25","35.25","1450","1","KOR"
"79097","128.75","35.25","1264","1","KOR"
"79098","129.25","35.25","780","1","KOR"
